State,County,City,Date,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Arizona,Maricopa,Phoenix,11/23/2006,33.083333,0.011667,2.875,1.145833
Arizona,Maricopa,Phoenix,11/24/2006,36.041667,0.006917,4.315789,1.390476
Arizona,Maricopa,Phoenix,11/25/2006,28.583333,0.011667,2.041667,0.904167
Arizona,Maricopa,Phoenix,11/26/2006,27.5,0.015375,1.666667,0.875
Arizona,Maricopa,Phoenix,11/27/2006,26.695652,0.015625,1.272727,0.6
Arizona,Maricopa,Phoenix,11/28/2006,27.684211,0.019958,0.608696,0.417391
Arizona,Maricopa,Phoenix,11/29/2006,19,0.023292,0.25,0.308333
Arizona,Maricopa,Phoenix,11/30/2006,33.714286,0.012917,1.5,0.820833
Arizona,Maricopa,Phoenix,12/1/2006,46.625,0.004792,4.25,1.579167
Arizona,Maricopa,Phoenix,12/2/2006,36.791667,0.007667,2.75,1.191667
Arizona,Maricopa,Phoenix,12/3/2006,27.541667,0.021542,1.166667,0.570833
Arizona,Maricopa,Phoenix,12/4/2006,22.583333,0.019167,1.208333,0.558333
Arizona,Maricopa,Phoenix,12/5/2006,44.954545,0.010944,5.863636,1.813043
Arizona,Maricopa,Phoenix,12/6/2006,53.625,0.004083,5.708333,2.045833
Arizona,Maricopa,Phoenix,12/7/2006,35.916667,0.023542,4.458333,1.308333
Arizona,Maricopa,Phoenix,12/8/2006,19.291667,0.021458,0.791667,0.316667
Arizona,Maricopa,Phoenix,12/9/2006,31.708333,0.01375,2.25,0.754167
Arizona,Maricopa,Phoenix,12/10/2006,21.875,0.019083,1.25,0.458333
Arizona,Maricopa,Phoenix,12/11/2006,36.73913,0.007917,2.181818,0.877273
Arizona,Maricopa,Phoenix,12/12/2006,44.454545,0.005375,3.318182,1.273913
Arizona,Maricopa,Phoenix,12/13/2006,46.458333,0.00375,4.041667,1.441667
Arizona,Maricopa,Phoenix,12/14/2006,46.833333,0.004333,4.708333,1.5875
Arizona,Maricopa,Phoenix,12/15/2006,40.375,0.00475,7.083333,1.295833
Arizona,Maricopa,Phoenix,12/16/2006,32.166667,0.010083,4.291667,0.770833
Arizona,Maricopa,Phoenix,12/17/2006,19.583333,0.018833,1.041667,0.5125
Arizona,Maricopa,Phoenix,12/18/2006,29.826087,0.010167,1.26087,0.578261
Arizona,Maricopa,Phoenix,12/19/2006,29.590909,0.01225,1.181818,0.536364
Arizona,Maricopa,Phoenix,12/20/2006,32.25,0.008958,1.791667,0.729167
Arizona,Maricopa,Phoenix,12/21/2006,35.833333,0.006667,2.291667,0.9875
Arizona,Maricopa,Phoenix,12/22/2006,36,0.001917,2.166667,0.945833
Arizona,Maricopa,Phoenix,12/23/2006,36.458333,0.003458,2.875,1.345833
Arizona,Maricopa,Phoenix,12/24/2006,29.416667,0.008833,2.25,1.304167
Arizona,Maricopa,Phoenix,12/25/2006,37.5,0.008667,3.25,1.729167
Arizona,Maricopa,Phoenix,12/26/2006,36.285714,0.005824,6.869565,1.504545
Arizona,Maricopa,Phoenix,12/27/2006,32.75,0.009417,3.5,0.7875
Arizona,Maricopa,Phoenix,12/28/2006,22.291667,0.011583,0.958333,0.320833
Arizona,Maricopa,Phoenix,12/29/2006,24.958333,0.006042,1.541667,0.825
Arizona,Maricopa,Phoenix,12/30/2006,25.25,0.008,2.125,0.991667
Arizona,Maricopa,Phoenix,12/31/2006,25.833333,0.012526,2.291667,1.1875
Arizona,Maricopa,Phoenix,7/21/2006,15.916667,0.045958,2.166667,0.478261
Arizona,Maricopa,Phoenix,7/22/2006,9,0.050625,2,0.383333
Arizona,Maricopa,Phoenix,7/23/2006,6.125,0.051208,2,0.341667
Arizona,Maricopa,Phoenix,7/24/2006,11.318182,0.047917,2.041667,0.4
Arizona,Maricopa,Phoenix,7/25/2006,11.583333,0.030958,1.958333,0.4375
Arizona,Maricopa,Phoenix,9/4/2006,4.291667,0.02925,1.541667,0.270833
Arizona,Maricopa,Phoenix,1/1/2007,31.083333,0.010125,2.791667,1.483333
Arizona,Maricopa,Phoenix,1/2/2007,36.55,0.008458,3.909091,1.617391
Arizona,Maricopa,Phoenix,1/3/2007,35.75,0.008167,3.541667,1.058333
Arizona,Maricopa,Phoenix,1/4/2007,33.833333,0.008375,2.625,0.9125
Arizona,Maricopa,Phoenix,1/5/2007,22.166667,0.018042,1.458333,0.579167
Arizona,Maricopa,Phoenix,1/6/2007,21.625,0.0165,0.75,0.475
Arizona,Maricopa,Phoenix,1/7/2007,29.666667,0.01,2.125,1.0875
Arizona,Maricopa,Phoenix,1/8/2007,45.272727,0.009083,5.409091,1.947826
Arizona,Maricopa,Phoenix,1/9/2007,29.608696,0.012167,2.083333,0.756522
Arizona,Maricopa,Phoenix,1/10/2007,37.75,0.006042,3.545455,0.929167
Arizona,Maricopa,Phoenix,1/11/2007,27.875,0.012875,2.125,0.683333
Arizona,Maricopa,Phoenix,1/12/2007,19.291667,0.023,0.916667,0.366667
Arizona,Maricopa,Phoenix,1/13/2007,12.041667,0.0255,0.291667,0.345833
Arizona,Maricopa,Phoenix,1/14/2007,23.541667,0.012625,1.458333,0.654167
Arizona,Maricopa,Phoenix,1/15/2007,36.458333,0.013208,3.875,1.166667
Arizona,Maricopa,Phoenix,1/16/2007,32.045455,0.020042,2.636364,0.734783
Arizona,Maricopa,Phoenix,1/17/2007,29.5,0.015708,2.708333,0.779167
Arizona,Maricopa,Phoenix,1/18/2007,31.541667,0.01625,3.458333,0.970833
Arizona,Maricopa,Phoenix,1/19/2007,39.291667,0.008,1.916667,0.666667
Arizona,Maricopa,Phoenix,1/20/2007,27.75,0.013125,1.083333,0.6
Arizona,Maricopa,Phoenix,1/21/2007,23.75,0.014042,1.041667,0.516667
Arizona,Maricopa,Phoenix,1/22/2007,37.375,0.009583,2.5,1.070833
Arizona,Maricopa,Phoenix,1/23/2007,44.5,0.003667,3.9,1.55
Arizona,Maricopa,Phoenix,1/24/2007,38.833333,0.007542,3.333333,1.120833
Arizona,Maricopa,Phoenix,1/25/2007,32,0.012292,2.375,0.783333
Arizona,Maricopa,Phoenix,1/26/2007,32.25,0.010333,2.208333,0.758333
Arizona,Maricopa,Phoenix,1/27/2007,28.291667,0.012542,1.75,0.645833
Arizona,Maricopa,Phoenix,1/28/2007,33.666667,0.014167,3.208333,1.258333
Arizona,Maricopa,Phoenix,1/29/2007,38.958333,0.009333,3.833333,1.3125
Arizona,Maricopa,Phoenix,1/30/2007,27.190476,0.0095,1.409091,0.404348
Arizona,Maricopa,Phoenix,1/31/2007,21.083333,0.009583,1.25,0.325
Arizona,Maricopa,Phoenix,2/1/2007,18.041667,0.018583,1.125,0.3375
Arizona,Maricopa,Phoenix,2/2/2007,30.541667,0.01325,1.916667,0.695833
Arizona,Maricopa,Phoenix,2/3/2007,35.875,0.00975,3,1.2625
Arizona,Maricopa,Phoenix,2/4/2007,29.916667,0.010625,3.083333,1.241667
Arizona,Maricopa,Phoenix,2/5/2007,34.434783,0.010792,4.318182,1.36087
Arizona,Maricopa,Phoenix,2/6/2007,45.176471,0.010125,4.954545,1.326087
Arizona,Maricopa,Phoenix,2/7/2007,38.318182,0.00925,3.875,0.9125
Arizona,Maricopa,Phoenix,2/8/2007,35.75,0.010042,3.583333,0.933333
Arizona,Maricopa,Phoenix,2/9/2007,34.208333,0.008125,3.833333,1.0125
Arizona,Maricopa,Phoenix,2/10/2007,26.958333,0.009333,3.583333,0.558333
Arizona,Maricopa,Phoenix,2/11/2007,22.708333,0.0065,2.583333,0.641667
Arizona,Maricopa,Phoenix,2/12/2007,22.291667,0.010292,1.833333,0.5
Arizona,Maricopa,Phoenix,2/13/2007,22.105263,0.025,1.666667,0.417391
Arizona,Maricopa,Phoenix,2/14/2007,20.416667,0.019417,1.291667,0.333333
Arizona,Maricopa,Phoenix,2/15/2007,34.954545,0.007083,2.545455,0.713636
Arizona,Maricopa,Phoenix,2/16/2007,32.565217,0.008125,2.772727,0.918182
Arizona,Maricopa,Phoenix,2/17/2007,24.833333,0.022167,2.5,0.75
Arizona,Maricopa,Phoenix,2/18/2007,18.541667,0.022875,2.208333,0.4625
Arizona,Maricopa,Phoenix,2/19/2007,17.791667,0.026292,1.291667,0.275
Arizona,Maricopa,Phoenix,2/20/2007,25.3,0.015,1.454545,0.554545
Arizona,Maricopa,Phoenix,2/21/2007,29.916667,0.014458,2.333333,0.895833
Arizona,Maricopa,Phoenix,2/22/2007,29.583333,0.019833,2.875,0.708333
Arizona,Maricopa,Phoenix,2/23/2007,17.625,0.022125,1.125,0.308333
Arizona,Maricopa,Phoenix,2/24/2007,24.416667,0.0165,1.583333,0.579167
Arizona,Maricopa,Phoenix,2/25/2007,25.791667,0.017208,2.75,0.520833
Arizona,Maricopa,Phoenix,2/26/2007,30.208333,0.013833,1.75,0.5625
Arizona,Maricopa,Phoenix,2/27/2007,23.85,0.025833,1.913043,0.369565
Arizona,Maricopa,Phoenix,2/28/2007,14.75,0.026667,1.041667,0.283333
Arizona,Maricopa,Phoenix,3/1/2007,27.666667,0.017333,1.666667,0.454167
Arizona,Maricopa,Phoenix,3/2/2007,31.5,0.01625,2.625,0.770833
Arizona,Maricopa,Phoenix,3/3/2007,23.833333,0.027875,1.375,0.458333
Arizona,Maricopa,Phoenix,3/4/2007,12.25,0.03475,1,0.2625
Arizona,Maricopa,Phoenix,3/5/2007,30.608696,0.020792,1.565217,0.46087
Arizona,Maricopa,Phoenix,3/6/2007,42.181818,0.015125,3.619048,1.031818
Arizona,Maricopa,Phoenix,3/7/2007,38.625,0.014458,2.583333,0.7875
Arizona,Maricopa,Phoenix,3/8/2007,29.083333,0.018375,2.166667,0.4875
Arizona,Maricopa,Phoenix,3/9/2007,36.583333,0.015417,2.875,0.804167
Arizona,Maricopa,Phoenix,3/10/2007,30.083333,0.022958,2.75,0.75
Arizona,Maricopa,Phoenix,3/11/2007,30.791667,0.019542,2.708333,0.85
Arizona,Maricopa,Phoenix,3/12/2007,36.208333,0.020292,3.166667,0.779167
Arizona,Maricopa,Phoenix,3/13/2007,34.583333,0.018708,2.5,0.633333
Arizona,Maricopa,Phoenix,3/14/2007,38.458333,0.019833,2.958333,0.766667
Arizona,Maricopa,Phoenix,3/15/2007,42.727273,0.021625,2.909091,0.795652
Arizona,Maricopa,Phoenix,3/16/2007,40.25,0.018583,3.083333,0.9875
Arizona,Maricopa,Phoenix,3/17/2007,39.791667,0.022125,3.75,1.075
Arizona,Maricopa,Phoenix,3/18/2007,24.166667,0.020375,2.083333,0.483333
Arizona,Maricopa,Phoenix,3/19/2007,28.26087,0.016458,2.043478,0.477273
Arizona,Maricopa,Phoenix,3/20/2007,29.181818,0.015375,2.238095,0.513043
Arizona,Maricopa,Phoenix,3/21/2007,19.041667,0.021417,1.333333,0.254167
Arizona,Maricopa,Phoenix,3/22/2007,13.125,0.018333,1.041667,0.2
Arizona,Maricopa,Phoenix,3/23/2007,16,0.0195,1.083333,0.229167
Arizona,Maricopa,Phoenix,3/24/2007,16.5,0.021958,1,0.279167
Arizona,Maricopa,Phoenix,3/25/2007,25.458333,0.021333,1.666667,0.5875
Arizona,Maricopa,Phoenix,3/26/2007,30.875,0.020875,1.727273,0.583333
Arizona,Maricopa,Phoenix,3/27/2007,20,0.034875,1.318182,0.409091
Arizona,Maricopa,Phoenix,3/28/2007,12.791667,0.027833,1.041667,0.192308
Arizona,Maricopa,Phoenix,3/29/2007,22.875,0.022625,1.416667,0.341667
Arizona,Maricopa,Phoenix,3/30/2007,21.916667,0.022167,1.541667,0.3
Arizona,Maricopa,Phoenix,3/31/2007,26.083333,0.024292,1.5,0.420833
Arizona,Maricopa,Phoenix,4/1/2007,26.375,0.028,1.791667,0.454167
Arizona,Maricopa,Phoenix,4/2/2007,32.227273,0.019875,1.869565,0.434783
Arizona,Maricopa,Phoenix,4/3/2007,32,0.020125,1.272727,0.5
Arizona,Maricopa,Phoenix,4/4/2007,37.208333,0.018417,1.791667,0.829167
Arizona,Maricopa,Phoenix,4/5/2007,37.5,0.017167,1.833333,0.8625
Arizona,Maricopa,Phoenix,4/6/2007,30.25,0.019667,1.583333,0.633333
Arizona,Maricopa,Phoenix,4/7/2007,14.208333,0.033833,1.041667,0.2125
Arizona,Maricopa,Phoenix,4/8/2007,12.333333,0.032417,1,0.2125
Arizona,Maricopa,Phoenix,4/9/2007,12.958333,0.031083,1,0.204167
Arizona,Maricopa,Phoenix,4/10/2007,14,0.035625,1,0.186364
Arizona,Maricopa,Phoenix,4/11/2007,14.666667,0.037708,1.458333,0.2125
Arizona,Maricopa,Phoenix,4/12/2007,8.25,0.045958,1,0.133333
Arizona,Maricopa,Phoenix,4/13/2007,18.041667,0.032792,1.083333,0.2625
Arizona,Maricopa,Phoenix,4/14/2007,20.5,0.029292,1.333333,0.329167
Arizona,Maricopa,Phoenix,4/15/2007,16.25,0.03825,1.208333,0.279167
Arizona,Maricopa,Phoenix,4/16/2007,19.772727,0.035625,1.086957,0.278261
Arizona,Maricopa,Phoenix,4/17/2007,26.45,0.027708,1.26087,0.378261
Arizona,Maricopa,Phoenix,4/18/2007,22.772727,0.036917,1.25,0.2875
Arizona,Maricopa,Phoenix,4/19/2007,30.772727,0.027792,1.375,0.370833
Arizona,Maricopa,Phoenix,4/20/2007,25.916667,0.0385,1.541667,0.416667
Arizona,Maricopa,Phoenix,4/21/2007,11.583333,0.038125,0.958333,0.220833
Arizona,Maricopa,Phoenix,4/22/2007,12.583333,0.042167,1.375,0.25
Arizona,Maricopa,Phoenix,4/23/2007,10.041667,0.03575,1,0.208333
Arizona,Maricopa,Phoenix,4/24/2007,17.136364,0.027125,1.130435,0.26087
Arizona,Maricopa,Phoenix,4/25/2007,27.833333,0.031,1.583333,0.4625
Arizona,Maricopa,Phoenix,4/26/2007,33.291667,0.0356,1.625,0.620833
Arizona,Maricopa,Phoenix,4/27/2007,33.625,0.035722,1.75,0.554167
Arizona,Maricopa,Phoenix,4/28/2007,20.75,0.040583,1.5,0.2875
Arizona,Maricopa,Phoenix,4/29/2007,12.583333,0.043042,1.541667,0.175
Arizona,Maricopa,Phoenix,4/30/2007,19.409091,0.034167,1.173913,0.213043
Arizona,Maricopa,Phoenix,5/1/2007,22.954545,0.026875,1.130435,0.386957
Arizona,Maricopa,Phoenix,5/2/2007,22,0.038,1.416667,0.475
Arizona,Maricopa,Phoenix,5/3/2007,9.208333,0.044208,1,0.341667
Arizona,Maricopa,Phoenix,5/4/2007,15.208333,0.04475,1.416667,0.433333
Arizona,Maricopa,Phoenix,5/5/2007,9.25,0.040375,1,0.383333
Arizona,Maricopa,Phoenix,5/6/2007,18.125,0.031,1.041667,0.470833
Arizona,Maricopa,Phoenix,5/7/2007,31.333333,0.029333,1.708333,0.745833
Arizona,Maricopa,Phoenix,5/8/2007,20.73913,0.035917,1.681818,0.491304
Arizona,Maricopa,Phoenix,5/9/2007,25.291667,0.032625,2,0.541667
Arizona,Maricopa,Phoenix,5/10/2007,35.708333,0.028917,2.190476,0.8
Arizona,Maricopa,Phoenix,5/11/2007,32.666667,0.033292,1.833333,0.666667
Arizona,Maricopa,Phoenix,5/12/2007,23.541667,0.031625,1.458333,0.416667
Arizona,Maricopa,Phoenix,5/13/2007,22.041667,0.033625,1.375,0.4875
Arizona,Maricopa,Phoenix,5/14/2007,23.818182,0.030625,1.318182,0.456522
Arizona,Maricopa,Phoenix,5/15/2007,24.272727,0.031833,1.136364,0.334783
Arizona,Maricopa,Phoenix,5/16/2007,16.083333,0.040833,1.25,0.3125
Arizona,Maricopa,Phoenix,5/17/2007,14.708333,0.04575,1,0.279167
Arizona,Maricopa,Phoenix,5/18/2007,24.083333,0.030625,1.375,0.416667
Arizona,Maricopa,Phoenix,5/19/2007,21.208333,0.038083,1.458333,0.445833
Arizona,Maricopa,Phoenix,5/20/2007,14.5,0.03875,1.083333,0.329167
Arizona,Maricopa,Phoenix,5/21/2007,12.954545,0.035833,1.217391,0.290909
Arizona,Maricopa,Phoenix,5/22/2007,12.708333,0.031583,1.166667,0.2625
Arizona,Maricopa,Phoenix,5/23/2007,18.181818,0.032708,1.130435,0.327273
Arizona,Maricopa,Phoenix,5/24/2007,17.875,0.041958,1.083333,0.341667
Arizona,Maricopa,Phoenix,5/25/2007,19.833333,0.028292,1.5,0.391667
Arizona,Maricopa,Phoenix,5/26/2007,22.041667,0.021125,1.5,0.529167
Arizona,Maricopa,Phoenix,5/27/2007,16.916667,0.028417,1.291667,0.3875
Arizona,Maricopa,Phoenix,5/28/2007,12.75,0.027333,1.083333,0.283333
Arizona,Maricopa,Phoenix,5/29/2007,24.541667,0.019208,1.625,0.472727
Arizona,Maricopa,Phoenix,5/30/2007,26.041667,0.025167,1.583333,0.433333
Arizona,Maricopa,Phoenix,5/31/2007,22.5,0.025292,1.391304,0.320833
Arizona,Maricopa,Phoenix,6/1/2007,20.916667,0.030417,1.375,0.3
Arizona,Maricopa,Phoenix,6/2/2007,19.083333,0.029542,1.25,0.241667
Arizona,Maricopa,Phoenix,6/3/2007,14.708333,0.027708,1.25,0.195833
Arizona,Maricopa,Phoenix,6/4/2007,24.142857,0.029583,1.652174,0.317391
Arizona,Maricopa,Phoenix,6/5/2007,19.25,0.03175,1.458333,0.254167
Arizona,Maricopa,Phoenix,6/6/2007,6.791667,0.049625,1,0.158333
Arizona,Maricopa,Phoenix,6/7/2007,21.041667,0.038042,1.208333,0.358333
Arizona,Maricopa,Phoenix,6/8/2007,28.541667,0.034417,1.208333,0.4375
Arizona,Maricopa,Phoenix,6/9/2007,20.5,0.032542,1.25,0.358333
Arizona,Maricopa,Phoenix,6/10/2007,12.916667,0.03075,1.041667,0.220833
Arizona,Maricopa,Phoenix,6/11/2007,18.434783,0.029375,1.608696,0.172727
Arizona,Maricopa,Phoenix,6/12/2007,20.095238,0.029417,2.130435,0.277273
Arizona,Maricopa,Phoenix,6/13/2007,25.041667,0.029792,1.541667,0.491667
Arizona,Maricopa,Phoenix,6/14/2007,27.25,0.033083,1.458333,0.375
Arizona,Maricopa,Phoenix,6/15/2007,26.208333,0.024958,1.416667,0.329167
Arizona,Maricopa,Phoenix,6/16/2007,16.333333,0.034458,1.25,0.2375
Arizona,Maricopa,Phoenix,6/17/2007,21.916667,0.029167,1.375,0.358333
Arizona,Maricopa,Phoenix,6/18/2007,21.833333,0.025583,1.291667,0.308333
Arizona,Maricopa,Phoenix,6/19/2007,21.916667,0.021167,1.333333,0.304167
Arizona,Maricopa,Phoenix,6/20/2007,20.285714,0.02775,1.318182,0.318182
Arizona,Maricopa,Phoenix,6/21/2007,28.458333,0.024,1.5,0.408333
Arizona,Maricopa,Phoenix,6/22/2007,29.166667,0.029375,1.875,0.491667
Arizona,Maricopa,Phoenix,6/23/2007,16.791667,0.035625,1.25,0.208333
Arizona,Maricopa,Phoenix,6/24/2007,13.833333,0.036167,1.25,0.179167
Arizona,Maricopa,Phoenix,6/25/2007,31,0.025583,1.73913,0.482609
Arizona,Maricopa,Phoenix,6/26/2007,29.47619,0.0265,1.695652,0.452174
Arizona,Maricopa,Phoenix,6/27/2007,20.291667,0.027333,1.25,0.291667
Arizona,Maricopa,Phoenix,6/28/2007,22.958333,0.025375,1.333333,0.333333
Arizona,Maricopa,Phoenix,6/29/2007,25.416667,0.023958,1.458333,0.420833
Arizona,Maricopa,Phoenix,6/30/2007,21.083333,0.033833,1.291667,0.333333
Arizona,Maricopa,Phoenix,7/1/2007,18.5,0.035042,1.25,0.270833
Arizona,Maricopa,Phoenix,7/2/2007,18.761905,0.034292,1.130435,0.213636
Arizona,Maricopa,Phoenix,7/3/2007,17.916667,0.032958,1.166667,0.1875
Arizona,Maricopa,Phoenix,7/4/2007,18.875,0.036833,1.083333,0.233333
Arizona,Maricopa,Phoenix,7/5/2007,21.5,0.0365,1.5,0.258333
Arizona,Maricopa,Phoenix,7/6/2007,15.541667,0.042542,1.166667,0.141667
Arizona,Maricopa,Phoenix,7/7/2007,15.083333,0.0425,1.125,0.170833
Arizona,Maricopa,Phoenix,7/8/2007,5.666667,0.042708,1,0.083333
Arizona,Maricopa,Phoenix,7/9/2007,11.136364,0.031667,1,0.104348
Arizona,Maricopa,Phoenix,7/10/2007,14.777778,0.028958,1,0.156522
Arizona,Maricopa,Phoenix,7/11/2007,14.916667,0.03675,1.458333,0.1375
Arizona,Maricopa,Phoenix,7/12/2007,14.791667,0.033792,1.375,0.120833
Arizona,Maricopa,Phoenix,7/13/2007,10.5,0.03125,1.041667,0.108333
Arizona,Maricopa,Phoenix,7/14/2007,6.791667,0.031542,1,0.05
Arizona,Maricopa,Phoenix,7/15/2007,10,0.032833,1.041667,0.125
Arizona,Maricopa,Phoenix,7/16/2007,15,0.036833,1.333333,0.145833
Arizona,Maricopa,Phoenix,7/17/2007,16.583333,0.03825,1.208333,0.179167
Arizona,Maricopa,Phoenix,7/18/2007,14.291667,0.030042,1.173913,0.121739
Arizona,Maricopa,Phoenix,7/19/2007,14.291667,0.031042,1.375,0.179167
Arizona,Maricopa,Phoenix,7/20/2007,12.875,0.038208,0.916667,0.145833
Arizona,Maricopa,Phoenix,7/21/2007,5.5,0.044625,1,0.070833
Arizona,Maricopa,Phoenix,7/22/2007,7.25,0.047333,1.041667,0.075
Arizona,Maricopa,Phoenix,7/23/2007,11.954545,0.041583,1.391304,0.152174
Arizona,Maricopa,Phoenix,7/24/2007,16.526316,0.032583,1.136364,0.252174
Arizona,Maricopa,Phoenix,7/25/2007,17.541667,0.020458,1.041667,0.258333
Arizona,Maricopa,Phoenix,7/26/2007,13.333333,0.0255,1,0.195833
Arizona,Maricopa,Phoenix,7/27/2007,12.583333,0.024292,1,0.204167
Arizona,Maricopa,Phoenix,7/28/2007,7.166667,0.025625,1,0.1375
Arizona,Maricopa,Phoenix,7/29/2007,6.083333,0.042417,1.25,0.141667
Arizona,Maricopa,Phoenix,7/30/2007,9.75,0.039583,1.291667,0.154167
Arizona,Maricopa,Phoenix,7/31/2007,9.85,0.035167,0.666667,0.178261
Arizona,Maricopa,Phoenix,8/1/2007,12.041667,0.027542,0.083333,0.208333
Arizona,Maricopa,Phoenix,8/2/2007,14.333333,0.032875,0.045455,0.2125
Arizona,Maricopa,Phoenix,8/3/2007,9.25,0.036125,0.083333,0.154167
Arizona,Maricopa,Phoenix,8/4/2007,5.916667,0.03525,0.375,0.108333
Arizona,Maricopa,Phoenix,8/5/2007,5.875,0.023042,0,0.129167
Arizona,Maricopa,Phoenix,8/6/2007,10.863636,0.01475,0,0.13913
Arizona,Maricopa,Phoenix,8/7/2007,16.045455,0.022958,0.043478,0.263636
Arizona,Maricopa,Phoenix,8/8/2007,24.125,0.033542,0.166667,0.383333
Arizona,Maricopa,Phoenix,8/9/2007,21.791667,0.027583,0.125,0.329167
Arizona,Maricopa,Phoenix,8/10/2007,14.25,0.03,0.166667,0.220833
Arizona,Maricopa,Phoenix,8/11/2007,12,0.03375,0.125,0.2125
Arizona,Maricopa,Phoenix,8/12/2007,12.75,0.033583,0,0.233333
Arizona,Maricopa,Phoenix,8/13/2007,14.041667,0.033333,0.041667,0.179167
Arizona,Maricopa,Phoenix,8/14/2007,12.95,0.046833,0.05,0.171429
Arizona,Maricopa,Phoenix,8/15/2007,15.208333,0.04575,0,0.195833
Arizona,Maricopa,Phoenix,8/16/2007,17.454545,0.040958,0.136364,0.236364
Arizona,Maricopa,Phoenix,8/17/2007,22.541667,0.032417,0.083333,0.333333
Arizona,Maricopa,Phoenix,8/18/2007,15.041667,0.038667,0,0.1875
Arizona,Maricopa,Phoenix,8/19/2007,4.375,0.034833,0.041667,0.0125
Arizona,Maricopa,Phoenix,8/20/2007,9.818182,0.026958,0,0.059091
Arizona,Maricopa,Phoenix,8/21/2007,10.857143,0.026917,0.136364,0.126087
Arizona,Maricopa,Phoenix,8/22/2007,17.375,0.027458,0.166667,0.216667
Arizona,Maricopa,Phoenix,8/23/2007,11.375,0.0295,0.041667,0.120833
Arizona,Maricopa,Phoenix,8/24/2007,13.166667,0.03425,0.166667,0.179167
Arizona,Maricopa,Phoenix,8/25/2007,10.958333,0.037292,0.041667,0.1375
Arizona,Maricopa,Phoenix,8/26/2007,17.583333,0.033667,0.125,0.216667
Arizona,Maricopa,Phoenix,8/27/2007,21.958333,0.026,0.75,0.279167
Arizona,Maricopa,Phoenix,8/28/2007,21.772727,0.038583,0.304348,0.286957
Arizona,Maricopa,Phoenix,8/29/2007,14.041667,0.040208,0.208333,0.1375
Arizona,Maricopa,Phoenix,8/30/2007,13.590909,0.0355,0.272727,0.131818
Arizona,Maricopa,Phoenix,8/31/2007,13.208333,0.03625,0.041667,0.145833
Arizona,Maricopa,Phoenix,9/1/2007,10.041667,0.043042,0.041667,0.104167
Arizona,Maricopa,Phoenix,9/2/2007,6.75,0.044208,0,0.079167
Arizona,Maricopa,Phoenix,9/3/2007,10.875,0.035167,0.041667,0.183333
Arizona,Maricopa,Phoenix,9/4/2007,18.181818,0.031833,0.318182,0.204348
Arizona,Maricopa,Phoenix,9/5/2007,11.291667,0.036458,0.083333,0.154167
Arizona,Maricopa,Phoenix,9/6/2007,9.166667,0.029292,0,0.116667
Arizona,Maricopa,Phoenix,9/7/2007,16.416667,0.024458,0.041667,0.229167
Arizona,Maricopa,Phoenix,9/8/2007,17.291667,0.032792,0.166667,0.325
Arizona,Maricopa,Phoenix,9/9/2007,12.958333,0.0325,0.041667,0.245833
Arizona,Maricopa,Phoenix,9/10/2007,16.208333,0.030708,0.958333,0.216667
Arizona,Maricopa,Phoenix,9/11/2007,19.095238,0.036167,0.086957,0.155
Arizona,Maricopa,Phoenix,9/12/2007,18.791667,0.030542,0.375,0.052174
Arizona,Maricopa,Phoenix,9/13/2007,25.541667,0.024333,0.375,0.283333
Arizona,Maricopa,Phoenix,9/14/2007,32.52381,0.019167,0.291667,0.429167
Arizona,Maricopa,Phoenix,9/15/2007,20.375,0.029667,0.125,0.3625
Arizona,Maricopa,Phoenix,9/16/2007,12.458333,0.029792,0,0.079167
Arizona,Maricopa,Phoenix,9/17/2007,11.272727,0.025875,0,0.040909
Arizona,Maricopa,Phoenix,9/18/2007,22.818182,0.019125,0.043478,0.16087
Arizona,Maricopa,Phoenix,9/19/2007,19.333333,0.02125,0,0.252632
Arizona,Maricopa,Phoenix,9/20/2007,18.583333,0.014625,0.166667,0.3875
Arizona,Maricopa,Phoenix,9/21/2007,13.875,0.019,0.125,0.3875
Arizona,Maricopa,Phoenix,9/22/2007,10.916667,0.022917,0.083333,0.3875
Arizona,Maricopa,Phoenix,9/23/2007,9.166667,0.035875,0,0.345833
Arizona,Maricopa,Phoenix,9/24/2007,29.5,0.021542,0.291667,0.725
Arizona,Maricopa,Phoenix,9/25/2007,37.761905,0.02225,0.173913,0.873913
Arizona,Maricopa,Phoenix,9/26/2007,39.25,0.01775,0.916667,1.075
Arizona,Maricopa,Phoenix,9/27/2007,35.125,0.01775,0.375,0.995455
Arizona,Maricopa,Phoenix,9/28/2007,27.791667,0.011583,0.208333,0.720833
Arizona,Maricopa,Phoenix,9/29/2007,18.916667,0.013917,0.041667,0.708333
Arizona,Maricopa,Phoenix,9/30/2007,21.25,0.017167,0.041667,0.729167
Arizona,Maricopa,Phoenix,10/1/2007,25.571429,0.012667,0.454545,0.669565
Arizona,Maricopa,Phoenix,10/2/2007,21.142857,0.015458,1,0.547826
Arizona,Maricopa,Phoenix,10/3/2007,23.416667,0.021458,0.083333,0.554167
Arizona,Maricopa,Phoenix,10/4/2007,19.666667,0.00975,0.166667,0.533333
Arizona,Maricopa,Phoenix,10/5/2007,8.625,0.029083,0.041667,0.2125
Arizona,Maricopa,Phoenix,10/6/2007,8.708333,0.028958,0,0.229167
Arizona,Maricopa,Phoenix,10/7/2007,25.333333,0.01975,0.25,0.629167
